"WATERBODY_ID"|"LONG_NAME"|"BEGIN_DATE"|"END_DATE"|"MODIFY_USER_NAME"|"MODIFY_TS"
"1668"|"LAKE OAKLAND"|"01-JAN-2014 00:00:00"|""|""|""
"1669"|"CHRISTINA LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1670"|"HIGHLAND LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1671"|"WEST ARM OF DEAD LAKES"|"01-JAN-2014 00:00:00"|""|""|""
"1672"|"CALDWELLS POND"|"01-JAN-2014 00:00:00"|""|""|""
"1673"|"COW PONDS"|"01-JAN-2014 00:00:00"|""|""|""
"1674"|"MORAN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1675"|"LAKE STEVEN"|"01-JAN-2014 00:00:00"|""|""|""
"1676"|"AIDEN POND"|"01-JAN-2014 00:00:00"|""|""|""
"1677"|"LAKE AKRON"|"01-JAN-2014 00:00:00"|""|""|""
"1679"|"ANDREW LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1680"|"BOWERS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1681"|"BOYD LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1682"|"LAKE BRACY"|"01-JAN-2014 00:00:00"|""|""|""
"1683"|"CHAIN O LAKES"|"01-JAN-2014 00:00:00"|""|""|""
"1684"|"DEERHAVEN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1686"|"EIGHTMILE POND"|"01-JAN-2014 00:00:00"|""|""|""
"1687"|"LAKE ELZA"|"01-JAN-2014 00:00:00"|""|""|""
"1688"|"GARDNER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1689"|"HART POND"|"01-JAN-2014 00:00:00"|""|""|""
"1690"|"LAKE HERON"|"01-JAN-2014 00:00:00"|""|""|""
"1691"|"HEWITT LAKES"|"01-JAN-2014 00:00:00"|""|""|""
"1692"|"HOLLY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1693"|"LAKE KEUKA"|"01-JAN-2014 00:00:00"|""|""|""
"1694"|"KIMBALL LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1695"|"LAURA LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1696"|"LOFTON POND"|"01-JAN-2014 00:00:00"|""|""|""
"1697"|"PECAN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1698"|"SANBORN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1699"|"SELLERS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1700"|"STOKES LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1701"|"TISHLER POND"|"01-JAN-2014 00:00:00"|""|""|""
"1702"|"TOMAHAWK LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1703"|"WILDCAT LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1704"|"LAKE YALE"|"01-JAN-2014 00:00:00"|""|""|""
"1705"|"E C YOUNGHOOD POND"|"01-JAN-2014 00:00:00"|""|""|""
"1706"|"LITTLE MCMEEKIN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1707"|"LAKE KITTY"|"01-JAN-2014 00:00:00"|""|""|""
"1708"|"WHITE SANDS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1710"|"LITTLE LAKE GENEVA"|"01-JAN-2014 00:00:00"|""|""|""
"1711"|"FLAMINGO LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1712"|"BUTTON BUSH POND (HISTORICAL)"|"01-JAN-2014 00:00:00"|""|""|""
"1713"|"SAILOR HOLE (HISTORICAL)"|"01-JAN-2014 00:00:00"|""|""|""
"1716"|"METCALF LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1717"|"SCONIERS MILL POND"|"01-JAN-2014 00:00:00"|""|""|""
"1718"|"DANLEY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1719"|"PEACE POND"|"01-JAN-2014 00:00:00"|""|""|""
"1720"|"SCRUB JAY POND"|"01-JAN-2014 00:00:00"|""|""|""
"1721"|"LADLE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1722"|"CHIPLEY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1723"|"LAKE NUMBER 1"|"01-JAN-2014 00:00:00"|""|""|""
"1724"|"LAKE NUMBER 4"|"01-JAN-2014 00:00:00"|""|""|""
"1725"|"TWIN SISTERS POND"|"01-JAN-2014 00:00:00"|""|""|""
"1726"|"LAKE JUNO"|"01-JAN-2014 00:00:00"|""|""|""
"1727"|"FLORAL LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1728"|"CRESCENT LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1729"|"GILBERT POND"|"01-JAN-2014 00:00:00"|""|""|""
"1730"|"LAKE ISABELLA"|"01-JAN-2014 00:00:00"|""|""|""
"1731"|"JOHNS POND"|"01-JAN-2014 00:00:00"|""|""|""
"1732"|"LAKE KANAPAHA"|"01-JAN-2014 00:00:00"|""|""|""
"1733"|"KINGS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1734"|"LOWER MEMORIAL LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1736"|"NASH POND"|"01-JAN-2014 00:00:00"|""|""|""
"1737"|"RAINEYS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1738"|"SHADOW LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1739"|"TROUT LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1740"|"UPPER MEMORIAL LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1742"|"SPRING LAKE NUMBER ONE"|"01-JAN-2014 00:00:00"|""|""|""
"1743"|"LAKE LAURENCE EAST"|"01-JAN-2014 00:00:00"|""|""|""
"1745"|"WATERTOWN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1746"|"LAKE MEMORY"|"01-JAN-2014 00:00:00"|""|""|""
"1750"|"LAKE PIERSON"|"01-JAN-2014 00:00:00"|""|""|""
"1752"|"LAKE PLEASANT"|"01-JAN-2014 00:00:00"|""|""|""
"1753"|"POCKET LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1754"|"POLK LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1756"|"POTTER POND"|"01-JAN-2014 00:00:00"|""|""|""
"1757"|"LAKE PRESTON"|"01-JAN-2014 00:00:00"|""|""|""
"1758"|"LAKE PURDOM"|"01-JAN-2014 00:00:00"|""|""|""
"1759"|"LAKE PYTHIAS"|"01-JAN-2014 00:00:00"|""|""|""
"1760"|"RACCOON LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1761"|"LAKE REAVES"|"01-JAN-2014 00:00:00"|""|""|""
"1762"|"REDDEN PRAIRIE POND"|"01-JAN-2014 00:00:00"|""|""|""
"1763"|"REXFORD LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1764"|"LAKE REY"|"01-JAN-2014 00:00:00"|""|""|""
"1765"|"LAKE RHEA"|"01-JAN-2014 00:00:00"|""|""|""
"1766"|"RICE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1768"|"RUNNING LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1769"|"SAM JOE POND"|"01-JAN-2014 00:00:00"|""|""|""
"1770"|"SAND LAKES"|"01-JAN-2014 00:00:00"|""|""|""
"1771"|"SANDBAR LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1772"|"LAKE SARAH"|"01-JAN-2014 00:00:00"|""|""|""
"1773"|"LAKE SAWYER"|"01-JAN-2014 00:00:00"|""|""|""
"1774"|"LAKE SEMMES"|"01-JAN-2014 00:00:00"|""|""|""
"1776"|"SHAW LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1777"|"SHEELAR LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1778"|"SIDNEY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1779"|"SIMMONS PRAIRIE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1780"|"SPECKLED PERCH LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1781"|"SPECTACLE POND"|"01-JAN-2014 00:00:00"|""|""|""
"1782"|"SPARKLING WATER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1783"|"LAKE STANDISH"|"01-JAN-2014 00:00:00"|""|""|""
"1784"|"STANLEY FISH HOLE"|"01-JAN-2014 00:00:00"|""|""|""
"1785"|"STANLEY SOG"|"01-JAN-2014 00:00:00"|""|""|""
"1786"|"LAKE STAR"|"01-JAN-2014 00:00:00"|""|""|""
"1787"|"STATEN POND"|"01-JAN-2014 00:00:00"|""|""|""
"1788"|"STORY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1789"|"LAKE SUE"|"01-JAN-2014 00:00:00"|""|""|""
"1790"|"LAKE SWOOPE"|"01-JAN-2014 00:00:00"|""|""|""
"1791"|"TANGERINE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1793"|"TANYARD POND"|"01-JAN-2014 00:00:00"|""|""|""
"1794"|"LAKE TARPON"|"01-JAN-2014 00:00:00"|""|""|""
"1795"|"LAKE TAVARES"|"01-JAN-2014 00:00:00"|""|""|""
"1796"|"TENMILE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1797"|"THE FLAT"|"01-JAN-2014 00:00:00"|""|""|""
"1798"|"THE SAVANNAH"|"01-JAN-2014 00:00:00"|""|""|""
"1799"|"THE WYE"|"01-JAN-2014 00:00:00"|""|""|""
"1800"|"THIRSTING LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1801"|"TIMBER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1802"|"LAKE TINY"|"01-JAN-2014 00:00:00"|""|""|""
"1803"|"TIVOLI LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1804"|"TOWNSEND POND"|"01-JAN-2014 00:00:00"|""|""|""
"1805"|"LAKE TRASK"|"01-JAN-2014 00:00:00"|""|""|""
"1806"|"TURKEY FORD LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1808"|"UNION LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1809"|"LAKE VENUS"|"01-JAN-2014 00:00:00"|""|""|""
"1810"|"LAKE VERONA"|"01-JAN-2014 00:00:00"|""|""|""
"1811"|"LAKE VIVIAN"|"01-JAN-2014 00:00:00"|""|""|""
"1812"|"LAKE WADE"|"01-JAN-2014 00:00:00"|""|""|""
"1813"|"LAKE WALES"|"01-JAN-2014 00:00:00"|""|""|""
"1814"|"LAKE WARE"|"01-JAN-2014 00:00:00"|""|""|""
"1816"|"LAKE WASH"|"01-JAN-2014 00:00:00"|""|""|""
"1817"|"WATERS POND"|"01-JAN-2014 00:00:00"|""|""|""
"1818"|"LAKE WAUNATTA"|"01-JAN-2014 00:00:00"|""|""|""
"1819"|"WEEKS LAKES"|"01-JAN-2014 00:00:00"|""|""|""
"1823"|"LAKE WELDONA"|"01-JAN-2014 00:00:00"|""|""|""
"1824"|"WELLBORN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1825"|"WHITE TROUT LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1827"|"WINDOM LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1828"|"WORLEY LAKES"|"01-JAN-2014 00:00:00"|""|""|""
"1829"|"CHALLENGER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1832"|"LAKE PANASOFFKEE"|"01-JAN-2014 00:00:00"|""|""|""
"1833"|"LAKE HAMBURG"|"01-JAN-2014 00:00:00"|""|""|""
"1834"|"NEWNANS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1835"|"LAKE WINSTON"|"01-JAN-2014 00:00:00"|""|""|""
"1836"|"HYDRILLA LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1837"|"LAKE COMA"|"01-JAN-2014 00:00:00"|""|""|""
"1838"|"TROWEL LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1839"|"REASON LAKES"|"01-JAN-2014 00:00:00"|""|""|""
"1840"|"LAKE JESUP"|"01-JAN-2014 00:00:00"|""|""|""
"1849"|"PREVATT CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"1850"|"BUZZARD BAY SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"1851"|"BATEAU POND"|"01-JAN-2014 00:00:00"|""|""|""
"1852"|"BEAR BAY SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"1853"|"BEAR FLAT SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"1854"|"BIRD SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"1855"|"BLUE SOG"|"01-JAN-2014 00:00:00"|""|""|""
"1856"|"BOGGY FLAT BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1857"|"BONNY BLOOM POND"|"01-JAN-2014 00:00:00"|""|""|""
"1858"|"BRANDY BRANCH SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"1859"|"BURKE POND"|"01-JAN-2014 00:00:00"|""|""|""
"1860"|"BUZZARD ROOST PRAIRIE"|"01-JAN-2014 00:00:00"|""|""|""
"1861"|"CABBAGE CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"1862"|"CAMPGROUND BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1863"|"CASH SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"1864"|"CHICKENHOUSE BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"1865"|"CLEWIS SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"1866"|"COBB MARSH"|"01-JAN-2014 00:00:00"|""|""|""
"1867"|"COFFEE CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"1868"|"COWPEN BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1869"|"CRANE BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1870"|"DARK ENTRY"|"01-JAN-2014 00:00:00"|""|""|""
"1871"|"DAVENPORT CREEK SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"1872"|"DEVILS ELBOW SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"1873"|"DOG POND"|"01-JAN-2014 00:00:00"|""|""|""
"1874"|"EAST BAY SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"1875"|"EVER POND"|"01-JAN-2014 00:00:00"|""|""|""
"1876"|"FIVEMILE POND"|"01-JAN-2014 00:00:00"|""|""|""
"1877"|"FRANK POND"|"01-JAN-2014 00:00:00"|""|""|""
"1878"|"GATOR HEAD"|"01-JAN-2014 00:00:00"|""|""|""
"1879"|"GOPHER SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"1880"|"GRISWOLD POND"|"01-JAN-2014 00:00:00"|""|""|""
"1881"|"GRUMP POND"|"01-JAN-2014 00:00:00"|""|""|""
"1882"|"HANKINGS PRAIRIE"|"01-JAN-2014 00:00:00"|""|""|""
"1883"|"HARRELL BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1884"|"HICKS OLD BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1885"|"HIRES BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1886"|"HOLLAND BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1887"|"HORSESHOE MARSH"|"01-JAN-2014 00:00:00"|""|""|""
"1888"|"INDIANHOUSE SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"1889"|"JANES BRANCH BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1890"|"JIM LONG BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1891"|"LADY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"1892"|"LAND BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1893"|"LARKIN HOLLAND BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1894"|"LAUFLIN BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1895"|"LITTLE ROCK SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"1896"|"LITTLE TIGER BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1897"|"LOLLY HEAD BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1898"|"LONESOME CAMP SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"1899"|"MANDY BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1900"|"MUD LAKE SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"1901"|"MUD PATH BAY"|"01-JAN-2014 00:00:00"|""|""|""
"1902"|"NEIGHBORHOOD LAKES"|"01-JAN-2014 00:00:00"|""|""|""
"1903"|"JEF63992 (JEFFERSON)"|"01-JAN-2014 00:00:00"|""|""|""
"1904"|"JEFFERSON BLUE SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1905"|"KISSENGEN SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1906"|"LAF718971 (LAFAYETTE)"|"01-JAN-2014 00:00:00"|""|""|""
"1907"|"LAF721002 (LAFAYETTE)"|"01-JAN-2014 00:00:00"|""|""|""
"1908"|"LAF919971 (LAFAYETTE)"|"01-JAN-2014 00:00:00"|""|""|""
"1909"|"LAF922977 (LAFAYETTE)"|"01-JAN-2014 00:00:00"|""|""|""
"1910"|"LAF93971 (LAFAYETTE)"|"01-JAN-2014 00:00:00"|""|""|""
"1911"|"LAFAYETTE BLUE SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1912"|"LAKE JESSUP SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1913"|"LAKE LOWRY WEST SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1914"|"LIGHTBOURNS LEDGE"|"01-JAN-2014 00:00:00"|""|""|""
"1915"|"LILLY SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1916"|"LITHIA SPRING MINOR"|"01-JAN-2014 00:00:00"|""|""|""
"1917"|"LITTLE DEVIL SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1918"|"LITTLE FANNING SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1919"|"LOLLY SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1920"|"MAD612981 (MADISON)"|"01-JAN-2014 00:00:00"|""|""|""
"1921"|"MAD922974 (MADISON)"|"01-JAN-2014 00:00:00"|""|""|""
"1922"|"MAD922975 (MADISON)"|"01-JAN-2014 00:00:00"|""|""|""
"1923"|"MADISON BLUE SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1924"|"MAINTENANCE SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1925"|"MCKORMICK SINK"|"01-JAN-2014 00:00:00"|""|""|""
"1926"|"MILL POND SPRING (JACKSON)"|"01-JAN-2014 00:00:00"|""|""|""
"1927"|"NUTALL RISE"|"01-JAN-2014 00:00:00"|""|""|""
"1928"|"PALM SPRING #1 (WASHINGTON)"|"01-JAN-2014 00:00:00"|""|""|""
"1929"|"PANACEA MINERAL SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1930"|"PANACEA MINERAL SPRING #2"|"01-JAN-2014 00:00:00"|""|""|""
"1931"|"PINEY WOOD SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1932"|"POOL SPRINGS"|"01-JAN-2014 00:00:00"|""|""|""
"1933"|"RAINBOW BRIDGE SEEP NORTH"|"01-JAN-2014 00:00:00"|""|""|""
"1934"|"RAINBOW BRIDGE SEEP SOUTH"|"01-JAN-2014 00:00:00"|""|""|""
"1935"|"RAINBOW SPRING #2"|"01-JAN-2014 00:00:00"|""|""|""
"1936"|"RAINBOW SPRING #8"|"01-JAN-2014 00:00:00"|""|""|""
"1937"|"RECEPTION HALL SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1938"|"RHODES SPRINGS #1"|"01-JAN-2014 00:00:00"|""|""|""
"1939"|"RIVER RISE SPRING #4"|"01-JAN-2014 00:00:00"|""|""|""
"1940"|"ROCK SPRINGS (ORANGE)"|"01-JAN-2014 00:00:00"|""|""|""
"1941"|"ROOKS SPRINGS"|"01-JAN-2014 00:00:00"|""|""|""
"1942"|"ROSE CREEK SINK"|"01-JAN-2014 00:00:00"|""|""|""
"1943"|"RUNNING SPRINGS #1"|"01-JAN-2014 00:00:00"|""|""|""
"1944"|"RUTH SPRING (CITRUS)"|"01-JAN-2014 00:00:00"|""|""|""
"1945"|"RUTH SPRING (LAFAYETTE)"|"01-JAN-2014 00:00:00"|""|""|""
"1946"|"SNAIL SPRINGS COMPLEX"|"01-JAN-2014 00:00:00"|""|""|""
"1947"|"SPRING WARRIOR SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1948"|"ST MARKS RIVER RISE (LEON)"|"01-JAN-2014 00:00:00"|""|""|""
"1949"|"ST MARKS RIVER SWALLET"|"01-JAN-2014 00:00:00"|""|""|""
"1950"|"STEINHATCHEE RIVER RISE"|"01-JAN-2014 00:00:00"|""|""|""
"1951"|"SUE SINK"|"01-JAN-2014 00:00:00"|""|""|""
"1952"|"SUW919974 (SUWANNEE)"|"01-JAN-2014 00:00:00"|""|""|""
"1953"|"SUW922971 (SUWANNEE)"|"01-JAN-2014 00:00:00"|""|""|""
"1954"|"SUW925971 (SUWANNEE)"|"01-JAN-2014 00:00:00"|""|""|""
"1955"|"TANNER SPRINGS (JACKSON)"|"01-JAN-2014 00:00:00"|""|""|""
"1956"|"TARPON HOLE SPRINGS COMPLEX"|"01-JAN-2014 00:00:00"|""|""|""
"1958"|"TAY69992 (TAYLOR)"|"01-JAN-2014 00:00:00"|""|""|""
"1959"|"TAY924991 (TAYLOR)"|"01-JAN-2014 00:00:00"|""|""|""
"1960"|"TELFORD SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1961"|"TROTTER MAIN SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1962"|"UNNAMED (WASHINGTON) 303934085403401"|"01-JAN-2014 00:00:00"|""|""|""
"1963"|"UNNAMED (WASHINGTON) 303938085401801"|"01-JAN-2014 00:00:00"|""|""|""
"1964"|"UNNAMED (WASHINGTON) 303939085402501"|"01-JAN-2014 00:00:00"|""|""|""
"1965"|"UNNAMED (WASHINGTON) 303956085394801"|"01-JAN-2014 00:00:00"|""|""|""
"1966"|"UNNAMED SPRING (WASHINGTON) 3034400855021"|"01-JAN-2014 00:00:00"|""|""|""
"1967"|"UNNAMED SPRING (WASHINGTON) 3036320854631"|"01-JAN-2014 00:00:00"|""|""|""
"1968"|"UNNAMED SPRING (WASHINGTON) 304027085385502"|"01-JAN-2014 00:00:00"|""|""|""
"1969"|"WACISSA SPRING #3"|"01-JAN-2014 00:00:00"|""|""|""
"1970"|"WAKULLA SPRING TUNNEL A-D"|"01-JAN-2014 00:00:00"|""|""|""
"1971"|"WAKULLA SPRING TUNNEL K"|"01-JAN-2014 00:00:00"|""|""|""
"1972"|"WAKULLA SULFUR SPRING #3"|"01-JAN-2014 00:00:00"|""|""|""
"1973"|"WALDO SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1974"|"WATERFALL SPRINGS"|"01-JAN-2014 00:00:00"|""|""|""
"1975"|"WHITEWATER SPRINGS"|"01-JAN-2014 00:00:00"|""|""|""
"1976"|"WILSON SPRING (COLUMBIA)"|"01-JAN-2014 00:00:00"|""|""|""
"1977"|"COL930971 (COLUMBIA)"|"01-JAN-2014 00:00:00"|""|""|""
"1978"|"COW SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1979"|"CRUMBLY SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1980"|"CRYSTAL BEACH SPRING (PINELLAS)"|"01-JAN-2014 00:00:00"|""|""|""
"1981"|"DANIEL SPRING #4"|"01-JAN-2014 00:00:00"|""|""|""
"1982"|"DARBY SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1983"|"DARREL SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1984"|"DAVES QUEST SPRINGS #3"|"01-JAN-2014 00:00:00"|""|""|""
"1985"|"DEVILS EYE SPRING (GILCHRIST)"|"01-JAN-2014 00:00:00"|""|""|""
"1986"|"DOUBLE KEYHOLE SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1987"|"ESPIRITU SANTO SPRINGS"|"01-JAN-2014 00:00:00"|""|""|""
"1988"|"EUCHEE SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1989"|"FIRST FISHERMANS PARADISE SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1990"|"FISH HOOK SPRING #1"|"01-JAN-2014 00:00:00"|""|""|""
"1991"|"GAINER SPRING #1I"|"01-JAN-2014 00:00:00"|""|""|""
"1992"|"GARNER SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1993"|"GEMINI SPRINGS #2"|"01-JAN-2014 00:00:00"|""|""|""
"1994"|"GEYSER SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1995"|"GIL917972 (GILCHRIST)"|"01-JAN-2014 00:00:00"|""|""|""
"1996"|"GIRADOT"|"01-JAN-2014 00:00:00"|""|""|""
"1997"|"GRASSY HOLE SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"1998"|"HAM1017971 (HAMILTON)"|"01-JAN-2014 00:00:00"|""|""|""
"1999"|"HAM519111 (HAMILTON)"|"01-JAN-2014 00:00:00"|""|""|""
"2000"|"HAM610983 (HAMILTON)"|"01-JAN-2014 00:00:00"|""|""|""
"2001"|"HARDEN SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"2002"|"HIDDEN SPRING (HOLMES)"|"01-JAN-2014 00:00:00"|""|""|""
"2003"|"HOLE IN THE ROCK SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"2004"|"HOMOSASSA SPRING #1"|"01-JAN-2014 00:00:00"|""|""|""
"2005"|"INDIAN SPRING (WAKULLA)"|"01-JAN-2014 00:00:00"|""|""|""
"2006"|"INDIAN WASHTUB SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"2007"|"ISLAND SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"2008"|"MORGAN BAY"|"01-JAN-2014 00:00:00"|""|""|""
"2009"|"MULLET BAY"|"01-JAN-2014 00:00:00"|""|""|""
"2010"|"ALL TIDES COVE"|"01-JAN-2014 00:00:00"|""|""|""
"2012"|"OLD NAVY COVE"|"01-JAN-2014 00:00:00"|""|""|""
"2013"|"OYSTER PRONG"|"01-JAN-2014 00:00:00"|""|""|""
"2015"|"PINE ISLAND SOUND"|"01-JAN-2014 00:00:00"|""|""|""
"2016"|"PLATE CREEK BAY"|"01-JAN-2014 00:00:00"|""|""|""
"2017"|"PUERTO RICO COVE"|"01-JAN-2014 00:00:00"|""|""|""
"2018"|"RICHARD BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"2019"|"ROCKY COVE"|"01-JAN-2014 00:00:00"|""|""|""
"2020"|"RUSSELL BAY"|"01-JAN-2014 00:00:00"|""|""|""
"2022"|"SAINT JOSEPH SOUND"|"01-JAN-2014 00:00:00"|""|""|""
"2023"|"SAMS BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"2024"|"MOSQUITO BAY"|"01-JAN-2014 00:00:00"|""|""|""
"2025"|"SHORTYS POCKET"|"01-JAN-2014 00:00:00"|""|""|""
"2026"|"SOUTH STOP"|"01-JAN-2014 00:00:00"|""|""|""
"2027"|"STONY BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"2029"|"TERRA CEIA BAY"|"01-JAN-2014 00:00:00"|""|""|""
"2031"|"TIPPECANOE BAY"|"01-JAN-2014 00:00:00"|""|""|""
"2032"|"TOMS HARBOR"|"01-JAN-2014 00:00:00"|""|""|""
"2033"|"TURKEY BASIN"|"01-JAN-2014 00:00:00"|""|""|""
"2034"|"TURNBULL BAY"|"01-JAN-2014 00:00:00"|""|""|""
"2035"|"TURNERS COVE"|"01-JAN-2014 00:00:00"|""|""|""
