Season,Date,Region,Harvest,Reef,ReefID,CollectionName,Oysters_#/0.0625m^2,Barnacles_#/0.0625m^2,Mussels_#/0.0625m^2,Clams_#/0.0625m^2,PorcelainCrab_#/0.0625m^2,OtherGastropods,Total_#/0.0625m^2,Location,Notes
W24,12/22/2023,Fort Matanzas,Y,W24FM5,W24FM5,W24FM5R32,0,0,1,0,NA,Present,1,Ridge,Snail present
W24,12/22/2023,Fort Matanzas,Y,W24FM5,W24FM5,W24FM5R40,27,0,3,0,NA,Absent,30,Ridge,
W24,12/22/2023,Fort Matanzas,Y,W24FM6,W24FM6,W24FM6R6,55,0,35,1,NA,Absent,91,Ridge,Porcelain crab present
W24,12/22/2023,Fort Matanzas,Y,W24FM6,W24FM6,W24FM6R39,11,0,9,0,NA,Absent,20,Ridge,
W24,12/22/2023,Fort Matanzas,Y,W24FM6,W24FM6,W24FM6R44,2,0,0,0,NA,Absent,2,Ridge,
W24,12/22/2023,Fort Matanzas,Y,W24FM6,W24FM6,W24FM6R49,12,0,1,0,NA,Absent,13,Ridge,
W24,12/22/2023,Fort Matanzas,Y,W24FM6,W24FM6,W24FM6R67,98,7,17,2,NA,Absent,124,Ridge,Porcelain crab present; mud crabs present 
W24,12/22/2023,Fort Matanzas,Y,W24FM6,W24FM6,W24FM6R80,54,0,22,0,NA,Absent,76,Ridge,Porcelain crab present; mud crabs present 
W24,1/10/2024,Butler Beach,N,W24BB3,W24BB3,W24BB3R3,11,1,4,0,NA,Absent,16,Ridge,Porcelain crab present
W24,1/10/2024,Butler Beach,N,W24BB3,W24BB3,W24BB3R7,2,0,0,0,NA,Absent,2,Ridge,
W24,1/10/2024,Butler Beach,N,W24BB3,W24BB3,W24BB3R9,4,0,5,0,NA,Absent,9,Ridge,
W24,1/10/2024,Butler Beach,N,W24BB3,W24BB3,W24BB3R10,0,0,0,0,NA,Absent,0,Ridge,
W24,1/10/2024,Butler Beach,N,W24BB3,W24BB3,W24BB3R16,11,0,8,0,NA,Absent,19,Ridge,Lots of spat on shell
W24,1/10/2024,Butler Beach,N,W24BB3,W24BB3,W24BB3R17,8,1,0,0,NA,Absent,9,Ridge,Porcelian crab present
W24,1/10/2024,Butler Beach,N,W24BB4,W24BB4,W24BB4R0,3,0,6,0,NA,Absent,9,Ridge,Porcelian crab present
W24,1/10/2024,Butler Beach,N,W24BB4,W24BB4,W24BB4R3,7,0,1,0,NA,Present,8,Ridge,Porcelian crab and snail present
W24,1/10/2024,Butler Beach,N,W24BB4,W24BB4,W24BB4R6,0,0,0,0,NA,Absent,0,Ridge,No live oysters all shell
W24,1/10/2024,Butler Beach,N,W24BB4,W24BB4,W24BB4R9,9,0,7,0,NA,Absent,16,Ridge,
W24,1/10/2024,Butler Beach,N,W24BB4,W24BB4,W24BB4R12,2,0,0,0,NA,Absent,2,Ridge,
W24,1/10/2024,Butler Beach,N,W24BB4,W24BB4,W24BB4R16,30,8,18,2,NA,Absent,58,Ridge,Porcelian crab present
W24,1/18/2024,Fort Matanzas,Y,W24FM9,FM77,W24FM9R6,4,0,0,0,NA,Absent,4,Ridge,
W24,1/18/2024,Fort Matanzas,Y,W24FM9,FM77,W24FM9R8,12,0,2,0,NA,Absent,14,Ridge,
W24,1/18/2024,Fort Matanzas,Y,W24FM9,FM77,W24FM9R21,11,0,0,0,NA,Absent,11,Ridge,
W24,1/18/2024,Fort Matanzas,Y,W24FM9,FM77,W24FM9R27,18,4,17,0,NA,Absent,39,Ridge,
W24,1/18/2024,Fort Matanzas,Y,W24FM9,FM77,W24FM9R32,23,0,3,0,NA,Absent,26,Ridge,
W24,1/18/2024,Fort Matanzas,Y,W24FM9,FM77,W24FM9R40,18,0,1,0,NA,Absent,19,Ridge,
W24,1/18/2024,Fort Matanzas,Y,W24FM10,W24FM10,W24FM10R4,19,0,8,0,NA,Absent,27,Ridge,
W24,1/18/2024,Fort Matanzas,Y,W24FM10,W24FM10,W24FM10R11,40,1,12,0,NA,Absent,53,Ridge,
W24,1/18/2024,Fort Matanzas,Y,W24FM10,W24FM10,W24FM10R12,42,6,33,2,NA,Present,83,Ridge,Snail present 
W24,1/18/2024,Fort Matanzas,Y,W24FM10,W24FM10,W24FM10R15,15,0,14,0,NA,Absent,29,Ridge,
W24,1/18/2024,Fort Matanzas,Y,W24FM10,W24FM10,W24FM10R18,21,4,6,0,NA,Absent,31,Ridge,
W24,1/18/2024,Fort Matanzas,Y,W24FM10,W24FM10,W24FM10R20,24,4,8,0,NA,Absent,36,Ridge,Porcelain crab present
W24,1/22/2024,Fort Matanzas,Y,W24FM8,W24FM8,W24FM8R7,20,0,4,0,NA,Absent,24,Ridge,Mud crabs present
W24,1/22/2024,Fort Matanzas,Y,W24FM8,W24FM8,W24FM8R25,19,0,0,0,NA,Absent,19,Ridge,
W24,1/22/2024,Fort Matanzas,Y,W24FM8,W24FM8,W24FM8R32,12,0,5,0,NA,Absent,17,Ridge,Mud and stone crabs present 
W24,1/22/2024,Fort Matanzas,Y,W24FM8,W24FM8,W24FM8R44,18,0,3,0,NA,Absent,21,Ridge,
W24,1/22/2024,Fort Matanzas,Y,W24FM8,W24FM8,W24FM8R58,13,0,0,0,NA,Absent,13,Ridge,Porcelain crab present 
W24,1/22/2024,Fort Matanzas,Y,W24FM8,W24FM8,W24FM8R65,21,0,1,0,NA,Absent,22,Ridge,"Porcelain crabs present, shrimp present "
W24,1/22/2024,Fort Matanzas,Y,W24FM11,FM32,W24FM11R16,24,10,0,0,NA,Absent,34,Ridge,
W24,1/22/2024,Fort Matanzas,Y,W24FM11,FM32,W24FM11R20,17,1,12,0,NA,Absent,30,Ridge,
W24,1/22/2024,Fort Matanzas,Y,W24FM11,FM32,W24FM11R26,31,1,6,0,NA,Absent,38,Ridge,
W24,1/22/2024,Fort Matanzas,Y,W24FM11,FM32,W24FM11R27,15,1,6,0,NA,Absent,22,Ridge,
W24,1/22/2024,Fort Matanzas,Y,W24FM11,FM32,W24FM11R31,36,6,8,0,NA,Absent,50,Ridge,Porcelain Crab Present
W24,1/22/2024,Fort Matanzas,Y,W24FM11,FM32,W24FM11R49,26,5,1,0,NA,Absent,32,Ridge,
W24,1/24/2024,Fort Matanzas,N,W24FM14,W24FM14,W24FM14R3,46,18,51,5,NA,Present,120,Ridge,"Porcelain crabs present, snails present "
W24,1/24/2024,Fort Matanzas,N,W24FM14,W24FM14,W24FM14R7,23,1,11,0,NA,Absent,35,Ridge,Porcelain crabs present 
W24,1/24/2024,Fort Matanzas,N,W24FM14,W24FM14,W24FM14R9,21,0,4,0,NA,Absent,25,Ridge,
W24,1/24/2024,Fort Matanzas,N,W24FM14,W24FM14,W24FM14R15,42,5,47,3,NA,Absent,97,Ridge,Porcelain crabs present 
W24,1/24/2024,Fort Matanzas,N,W24FM14,W24FM14,W24FM14R19,37,12,8,2,NA,Absent,59,Ridge,Porcelain crabs present 
W24,1/24/2024,Fort Matanzas,N,W24FM14,W24FM14,W24FM14R21,27,2,10,1,NA,Absent,40,Ridge,Porcelain crabs present 
W24,1/24/2024,Fort Matanzas,Y,W24FM7,FM290,W24FM7R0,6,0,1,0,NA,Absent,7,Ridge,
W24,1/24/2024,Fort Matanzas,Y,W24FM7,FM290,W24FM7R1,19,1,6,0,NA,Absent,26,Ridge,
W24,1/24/2024,Fort Matanzas,Y,W24FM7,FM290,W24FM7R13,11,2,4,0,NA,Absent,17,Ridge,
W24,1/24/2024,Fort Matanzas,Y,W24FM7,FM290,W24FM7R29,6,0,2,0,NA,Absent,8,Ridge,
W24,1/24/2024,Fort Matanzas,Y,W24FM7,FM290,W24FM7R37,47,3,8,0,NA,Absent,58,Ridge,
W24,1/24/2024,Fort Matanzas,Y,W24FM7,FM290,W24FM7R38,33,19,40,0,NA,Absent,92,Ridge,
W24,1/31/2024,Pellicer Flats,N,W24PF1,PF8,W24PF1R0,37,4,7,0,NA,Absent,48,Ridge,
W24,1/31/2024,Pellicer Flats,N,W24PF1,PF8,W24PF1R3,54,0,14,0,NA,Absent,68,Ridge,
W24,1/31/2024,Pellicer Flats,N,W24PF1,PF8,W24PF1R4,83,0,7,0,NA,Absent,90,Ridge,
W24,1/31/2024,Pellicer Flats,N,W24PF1,PF8,W24PF1R6,28,0,5,0,NA,Absent,33,Ridge,
W24,1/31/2024,Pellicer Flats,N,W24PF1,PF8,W24PF1R8,43,2,2,0,NA,Absent,47,Ridge,Porcelain crabs present 
W24,1/31/2024,Pellicer Flats,N,W24PF1,PF8,W24PF1R11,51,2,6,0,NA,Absent,59,Ridge,
W24,1/31/2024,Pellicer Flats,N,W24PF5,PF4,W24PF5R5,76,0,51,5,NA,Absent,132,Ridge,
W24,1/31/2024,Pellicer Flats,N,W24PF5,PF4,W24PF5R26,63,0,75,0,NA,Absent,138,Ridge,Porcelain crab present 
W24,1/31/2024,Pellicer Flats,N,W24PF5,PF4,W24PF5R40,25,0,13,0,NA,Absent,38,Ridge,
W24,1/31/2024,Pellicer Flats,N,W24PF5,PF4,W24PF5R44,92,0,20,0,NA,Absent,112,Ridge,Porcelain crab present 
W24,1/31/2024,Pellicer Flats,N,W24PF5,PF4,W24PF5R51,56,0,9,1,NA,Absent,66,Ridge,
W24,1/31/2024,Pellicer Flats,N,W24PF5,PF4,W24PF5R52,88,0,61,2,NA,Absent,151,Ridge,
W24,2/1/2024,Pellicer Flats,N,W24PF4,W24PF4,W24PF4R21,34,0,6,0,NA,Absent,40,Ridge,Shrimp
W24,2/1/2024,Pellicer Flats,N,W24PF4,W24PF4,W24PF4R45,65,0,10,0,NA,Absent,75,Ridge,Shrimp
W24,2/1/2024,Pellicer Flats,N,W24PF4,W24PF4,W24PF4R47,52,0,12,0,NA,Absent,64,Ridge,Mud crab present
W24,2/1/2024,Pellicer Flats,N,W24PF4,W24PF4,W24PF4R49,59,0,2,0,NA,Absent,61,Ridge,
W24,2/1/2024,Pellicer Flats,N,W24PF4,W24PF4,W24PF4R62,123,0,54,3,NA,Present,180,Ridge,"Snail, mud crab"
W24,2/1/2024,Pellicer Flats,N,W24PF4,W24PF4,W24PF4R82,97,0,20,1,NA,Absent,118,Ridge,Stone and mud crabs present 
W24,2/1/2024,Pellicer Flats,N,W24PF3,W24PF3,W24PF3R3,55,0,9,0,NA,Absent,64,Ridge,
W24,2/1/2024,Pellicer Flats,N,W24PF3,W24PF3,W24PF3R9,40,0,0,0,NA,Absent,40,Ridge,
W24,2/1/2024,Pellicer Flats,N,W24PF3,W24PF3,W24PF3R12,32,0,4,0,NA,Absent,36,Ridge,
W24,2/1/2024,Pellicer Flats,N,W24PF3,W24PF3,W24PF3R13,21,0,1,0,NA,Present,22,Ridge,Snail present
W24,2/1/2024,Pellicer Flats,N,W24PF3,W24PF3,W24PF3R14,67,0,4,0,NA,Absent,71,Ridge,
W24,2/1/2024,Pellicer Flats,N,W24PF3,W24PF3,W24PF3R15,86,0,10,0,NA,Absent,96,Ridge,Mud crab present
W24,2/19/2024,Pellicer Flats,N,W24PF6,W24PF6,W24PF6R6,106,1,4,0,NA,Absent,110,Ridge,
W24,2/19/2024,Pellicer Flats,N,W24PF6,W24PF6,W24PF6R12,209,1,35,0,NA,Absent,245,Ridge,Porcelain crab present
W24,2/19/2024,Pellicer Flats,N,W24PF6,W24PF6,W24PF6R13,172,3,20,0,NA,Absent,195,Ridge,Porcelain crab present
W24,2/19/2024,Pellicer Flats,N,W24PF6,W24PF6,W24PF6R18,70,0,11,0,NA,Absent,81,Ridge,
W24,2/19/2024,Pellicer Flats,N,W24PF6,W24PF6,W24PF6R28,95,0,20,0,NA,Absent,115,Ridge,Porcelain crab present
W24,2/19/2024,Pellicer Flats,N,W24PF6,W24PF6,W24PF6R29,43,0,2,0,NA,Absent,45,Ridge,
W24,2/19/2024,Pellicer Flats,N,W24PF2,PF323,W24PF2R7,35,0,3,0,NA,Absent,38,Ridge,
W24,2/19/2024,Pellicer Flats,N,W24PF2,PF323,W24PF2R23,47,0,4,0,NA,Absent,51,Ridge,
W24,2/19/2024,Pellicer Flats,N,W24PF2,PF323,W24PF2R31,138,0,18,0,NA,Absent,156,Ridge,
W24,2/19/2024,Pellicer Flats,N,W24PF2,PF323,W24PF2R49,42,0,11,0,NA,Absent,53,Ridge,Porcelain crab present 
W24,2/19/2024,Pellicer Flats,N,W24PF2,PF323,W24PF2R54,50,0,0,0,NA,Absent,50,Ridge,
W24,2/19/2024,Pellicer Flats,N,W24PF2,PF323,W24PF2R71,110,1,4,0,NA,Absent,115,Ridge,
W24,3/1/2024,Butler Beach,N,W24BB5,W24BB5,W24BB5R6,6,0,6,0,NA,Absent,12,Ridge,Porcelain crab present
W24,3/1/2024,Butler Beach,N,W24BB5,W24BB5,W24BB5R15,18,0,3,1,NA,Absent,22,Ridge,Porcelain crab present
W24,3/1/2024,Butler Beach,N,W24BB5,W24BB5,W24BB5R35,28,0,0,0,NA,Absent,28,Ridge,
W24,3/1/2024,Butler Beach,N,W24BB5,W24BB5,W24BB5R41,29,0,2,1,NA,Absent,32,Ridge,
W24,3/1/2024,Butler Beach,N,W24BB5,W24BB5,W24BB5R59,8,1,1,0,NA,Absent,10,Ridge,
W24,3/1/2024,Butler Beach,N,W24BB5,W24BB5,W24BB5R62,9,0,0,0,NA,Absent,9,Ridge,Porcelain crab present
W24,3/1/2024,Butler Beach,N,W24BB13,W24BB13,W24BB13R10,4,0,1,0,NA,Absent,5,Ridge,Porcelain crab present
W24,3/1/2024,Butler Beach,N,W24BB13,W24BB13,W24BB13R17,10,0,2,0,NA,Absent,12,Ridge,
W24,3/1/2024,Butler Beach,N,W24BB13,W24BB13,W24BB13R26,25,0,4,0,NA,Absent,29,Ridge,Porcelain crab present
W24,3/1/2024,Butler Beach,N,W24BB13,W24BB13,W24BB13R69,29,1,2,0,NA,Absent,32,Ridge,
W24,3/1/2024,Butler Beach,N,W24BB13,W24BB13,W24BB13R77,29,0,0,0,NA,Absent,29,Ridge,
W24,3/1/2024,Butler Beach,N,W24BB13,W24BB13,W24BB13R96,13,0,2,0,NA,Absent,15,Ridge,Porcelain crab present
W24,3/4/2024,Butler Beach,N,W24BB6,W24BB6,W24BB6R4,13,0,0,0,NA,Absent,13,Ridge,"Boring sponge evidence, porcelain crab present "
W24,3/4/2024,Butler Beach,N,W24BB6,W24BB6,W24BB6R7,7,1,0,0,NA,Present,8,Ridge,"Stone crabs present, boring sponge evidence, snail shell present "
W24,3/4/2024,Butler Beach,N,W24BB6,W24BB6,W24BB6R15,13,1,2,2,NA,Absent,18,Ridge,Stone and mud crabs present 
W24,3/4/2024,Butler Beach,N,W24BB6,W24BB6,W24BB6R16,23,0,1,0,NA,Absent,24,Ridge,Porcelian and mud crabs present 
W24,3/4/2024,Butler Beach,N,W24BB6,W24BB6,W24BB6R19,17,0,3,0,NA,Absent,20,Ridge,Stone and mud crabs present 
W24,3/4/2024,Butler Beach,N,W24BB6,W24BB6,W24BB6R23,18,1,8,0,NA,Absent,27,Ridge,Stone crab and green porcelain crab present
W24,3/4/2024,Butler Beach,N,W24BB12,W24BB12,W24BB12R12,13,0,1,0,NA,Absent,14,Ridge,Mud crab present
W24,3/4/2024,Butler Beach,N,W24BB12,W24BB12,W24BB12R24,14,0,0,0,NA,Absent,14,Ridge,Stone crab present 
W24,3/4/2024,Butler Beach,N,W24BB12,W24BB12,W24BB12R32,14,3,2,0,NA,Absent,19,Ridge,
W24,3/4/2024,Butler Beach,N,W24BB12,W24BB12,W24BB12R37,17,0,1,0,NA,Absent,18,Ridge,"Shrimp, stone crab, and mud crab present "
W24,3/4/2024,Butler Beach,N,W24BB12,W24BB12,W24BB12R42,11,0,0,0,NA,Absent,11,Ridge,"Evidence of boring sponge, stone crabs present"
W24,3/4/2024,Butler Beach,N,W24BB12,W24BB12,W24BB12R53,11,0,4,0,NA,Absent,15,Ridge,"Evidence of boring sponge, stone and porcelain crabs present"
W24,3/4/2024,Butler Beach,N,W24BB8,W24BB8,W24BB8R16,11,1,1,0,NA,Absent,13,Ridge,Porcelain crab present 
W24,3/4/2024,Butler Beach,N,W24BB8,W24BB8,W24BB8R18,1,0,0,0,NA,Absent,1,Ridge,
W24,3/4/2024,Butler Beach,N,W24BB8,W24BB8,W24BB8R19,9,0,0,0,NA,Absent,9,Ridge,"Clam shell present, boring sponge evidence, mud crabs present "
W24,3/4/2024,Butler Beach,N,W24BB8,W24BB8,W24BB8R29,55,0,3,0,NA,Absent,58,Ridge,"Evidence of boring sponge, green porcelain crab present, stone crab present "
W24,3/4/2024,Butler Beach,N,W24BB8,W24BB8,W24BB8R31,36,1,3,0,NA,Absent,40,Ridge,"Green porcelain crab and stone crab present, boring sponge evidence"
W24,3/4/2024,Butler Beach,N,W24BB8,W24BB8,W24BB8R44,2,0,0,0,NA,Absent,2,Ridge,
W24,3/6/2024,Butler Beach,N,W24BB10,W24BB10,W24BB10R16,2,0,0,0,NA,Absent,2,Ridge,Stone crab
W24,3/6/2024,Butler Beach,N,W24BB10,W24BB10,W24BB10R19,0,0,0,0,NA,Absent,0,Ridge,
W24,3/6/2024,Butler Beach,N,W24BB10,W24BB10,W24BB10R26,0,0,1,0,NA,Absent,1,Ridge,Mud crab
W24,3/6/2024,Butler Beach,N,W24BB10,W24BB10,W24BB10R41,3,0,3,1,NA,Absent,7,Ridge,
W24,3/6/2024,Butler Beach,N,W24BB10,W24BB10,W24BB10R50,2,0,0,0,NA,Absent,2,Ridge,
W24,3/6/2024,Butler Beach,N,W24BB10,W24BB10,W24BB10R59,11,1,0,0,NA,Absent,12,Ridge,Stone crab
W24,3/6/2024,Butler Beach,N,W24BB1,MC1,W24BB1R10,12,0,5,2,NA,Absent,19,Ridge,Stone crab
W24,3/6/2024,Butler Beach,N,W24BB1,MC1,W24BB1R17,3,1,0,0,NA,Present,4,Ridge,"Mud crab, snail"
W24,3/6/2024,Butler Beach,N,W24BB1,MC1,W24BB1R26,10,0,9,1,NA,Absent,20,Ridge,"Mud crabs, a lot of spat, stone crab"
W24,3/6/2024,Butler Beach,N,W24BB1,MC1,W24BB1R69,10,0,0,0,NA,Present,10,Ridge,Snails
W24,3/6/2024,Butler Beach,N,W24BB1,MC1,W24BB1R77,8,0,1,0,NA,Absent,9,Ridge,
W24,3/6/2024,Butler Beach,N,W24BB1,MC1,W24BB1R97,11,0,2,0,NA,Absent,13,Ridge,
W24,3/8/2024,Butler Beach,N,W24BB9,W24BB9,W24BB9R31,25,6,1,0,NA,Absent,32,Ridge,Stone crab
W24,3/8/2024,Butler Beach,N,W24BB9,W24BB9,W24BB9R47,28,3,26,5,NA,Absent,62,Ridge,Green porcelain and stone crab present
W24,3/8/2024,Butler Beach,N,W24BB9,W24BB9,W24BB9R72,14,0,1,0,NA,Absent,15,Ridge,
W24,3/8/2024,Butler Beach,N,W24BB9,W24BB9,W24BB9R78,26,0,5,0,NA,Present,31,Ridge,Stone crab and snail present
W24,3/8/2024,Butler Beach,N,W24BB9,W24BB9,W24BB9R90,10,0,0,0,NA,Absent,10,Ridge,Evidence of boring sponge
W24,3/8/2024,Butler Beach,N,W24BB9,W24BB9,W24BB9R94,3,0,0,0,NA,Absent,3,Ridge,
W24,3/8/2024,Butler Beach,N,W24BB11,BU1,W24BB11R1,20,0,0,0,NA,Absent,20,Ridge,Stone crab present 
W24,3/8/2024,Butler Beach,N,W24BB11,BU1,W24BB11R11,4,0,0,0,NA,Absent,4,Ridge,
W24,3/8/2024,Butler Beach,N,W24BB11,BU1,W24BB11R24,5,0,0,0,NA,Absent,5,Ridge,Stone crab present 
W24,3/8/2024,Butler Beach,N,W24BB11,BU1,W24BB11R29,9,0,0,0,NA,Absent,9,Ridge,
W24,3/8/2024,Butler Beach,N,W24BB11,BU1,W24BB11R32,11,0,0,0,NA,Absent,11,Ridge,Evidence of boring sponge
W24,3/8/2024,Butler Beach,N,W24BB11,BU1,W24BB11R88,7,0,0,0,NA,Absent,7,Ridge,Green porcelain crab present
W24,3/13/2024,Fort Matanzas,N,W24FM12,W24FM12,W24FM12R1,43,1,6,0,NA,Absent,50,Ridge,Stone crab present 
W24,3/13/2024,Fort Matanzas,N,W24FM12,W24FM12,W24FM12R7,17,0,0,0,NA,Absent,17,Ridge,Porcelain crab present
W24,3/13/2024,Fort Matanzas,N,W24FM12,W24FM12,W24FM12R12,14,0,2,0,NA,Absent,16,Ridge,Stone crab present 
W24,3/13/2024,Fort Matanzas,N,W24FM12,W24FM12,W24FM12R20,17,0,0,0,NA,Absent,17,Ridge,Stone crab present 
W24,3/13/2024,Fort Matanzas,N,W24FM12,W24FM12,W24FM12R25,31,3,6,0,NA,Present,40,Ridge,Stone crab and snail present
W24,3/13/2024,Fort Matanzas,N,W24FM12,W24FM12,W24FM12R29,15,3,13,1,NA,Absent,32,Ridge,Unknown bivalve was identified as Isognomon alatus (flat tree oyster); mud and stone crabs present
W24,3/13/2024,Fort Matanzas,Y,W24FM13,FM50,W24FM13R1,16,0,0,0,NA,Absent,16,Ridge,
W24,3/13/2024,Fort Matanzas,Y,W24FM13,FM50,W24FM13R2,34,0,2,0,NA,Absent,36,Ridge,Stone crab present 
W24,3/13/2024,Fort Matanzas,Y,W24FM13,FM50,W24FM13R5,13,0,3,0,NA,Absent,16,Ridge,Stone crab present 
W24,3/13/2024,Fort Matanzas,Y,W24FM13,FM50,W24FM13R7,15,0,4,0,NA,Absent,19,Ridge,
W24,3/13/2024,Fort Matanzas,Y,W24FM13,FM50,W24FM13R19,21,0,0,0,NA,Absent,21,Ridge,
W24,3/13/2024,Fort Matanzas,Y,W24FM13,FM50,W24FM13R44,25,0,1,0,NA,Absent,26,Ridge,
W24,3/14/2024,Butler Beach,N,W24BB2,FM23,W24BB2R15,15,0,0,0,NA,Absent,15,Ridge,Shrimp present
W24,3/14/2024,Butler Beach,N,W24BB2,FM23,W24BB2R17,11,0,2,0,NA,Absent,13,Ridge,"Green procelain, stone, and mud crabs present"
W24,3/14/2024,Butler Beach,N,W24BB2,FM23,W24BB2R26,6,0,2,0,NA,Absent,8,Ridge,Green Porcelain crab present
W24,3/14/2024,Butler Beach,N,W24BB2,FM23,W24BB2R32,12,0,1,0,NA,Absent,13,Ridge,
W24,3/14/2024,Butler Beach,N,W24BB2,FM23,W24BB2R36,33,0,2,0,NA,Absent,35,Ridge,Green porcelain and stone crab present
W24,3/14/2024,Butler Beach,N,W24BB2,FM23,W24BB2R37,40,0,27,0,NA,Absent,67,Ridge,Boring sponge and green porcelain crab present
W24,3/14/2024,Butler Beach,N,W24BB7,W24BB7,W24BB7R3,13,0,1,0,NA,Absent,14,Ridge,Evidence of boring sponge
W24,3/14/2024,Butler Beach,N,W24BB7,W24BB7,W24BB7R7,14,0,12,0,NA,Absent,26,Ridge,"Evidence of boring sponge, mud crab present"
W24,3/14/2024,Butler Beach,N,W24BB7,W24BB7,W24BB7R13,8,0,0,0,NA,Present,8,Ridge,Snail present
W24,3/14/2024,Butler Beach,N,W24BB7,W24BB7,W24BB7R21,30,0,0,0,NA,Absent,30,Ridge,Stone crab present 
W24,3/14/2024,Butler Beach,N,W24BB7,W24BB7,W24BB7R23,13,0,2,0,NA,Absent,15,Ridge,Green Porcelain and stone crab present
W24,3/14/2024,Butler Beach,N,W24BB7,W24BB7,W24BB7R25,60,5,1,0,NA,Absent,66,Ridge,Stone crab present 
